field,research_value,enriched_value,research_normalized,enriched_normalized,account,enriched_industry_research,enriched_vertical,note
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,wmuniformgroup,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,commonwealthindustrialinc,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,woodlabuae,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,geotoolsusa,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,socalfencesupply2,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,diamondbladedistributorsllc,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,planesights,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,questonedistributors,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,namesakebrewing,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,stevenenterprises2,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,smakdab,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,georgiapowdercoating3,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,accesscasters3,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,davishoseinc,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,capitalabrasivesllc,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,harbertcastingrepair,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,gulfharvest2,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,categorycreations,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,ezbrandsllc,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,armal,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,heavisideindustriesinc,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,steelecomponents,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,sitepieces2,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,tekkometals,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,catsfilters,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,stamfordtimeandco,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,pneusquebecnet,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,ssifiresolutions,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,mycologicalnaturalproducts,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,silverlinejudaica,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,bandtcommunicationsinc3,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,larryssausage,,,
workflow_pattern,mixed,PENDING RESEARCH,mixed,PENDING RESEARCH,americansupplycompanyinc,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,big,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,helenarosejewelry,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,readyvista,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,plasmaprocessgroup4,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,uselitegear,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,dtsdirect,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,candhaggregatesllc,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,africanchoicemarketltd,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,ultimax,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,emeryallen2,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,rakit3,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,brandxmetalsinc2,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,sacredstudiosinc,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,tangiblecreative2,,,
workflow_pattern,mixed,PENDING RESEARCH,mixed,PENDING RESEARCH,bioskinaestheticsinc,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,crimsonimaging,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,sheffieldsupplyandequipmentoftexasllc,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,sheffieldsupplyandequipment,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,solshinehair,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,icandyenergydrink,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,customindustrial2,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,upstateanodizellc,,,
workflow_pattern,mixed,PENDING RESEARCH,mixed,PENDING RESEARCH,fosterus,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,drinkade,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,topoffice,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,perryco,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,uniquewoodfloor,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,thomashayesstudio3,,,
workflow_pattern,mixed,PENDING RESEARCH,mixed,PENDING RESEARCH,amtonllcbabyclubchic,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,precisiondoors3,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,todaytomorrowapparel,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,bl2systemsllc,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,midwestbuildingsupply,,,
workflow_pattern,transactional,Custom Manufacturing & Stock Products - Made in USA,transactional,Custom Manufacturing & Stock Products - Made in USA,artbrandsholdings,,,
workflow_pattern,mixed,PENDING RESEARCH,mixed,PENDING RESEARCH,abhasafinancialservices2,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,strongwellness,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,howardcountymd,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,donecdistributors,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,miminternationalinc,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,ghentindustrialsupplyinc,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,byisbeveragellc2,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,pspglobalwines2,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,medallionfence,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,nearymartin,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,reaganwirelesscorp,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,kabsolution2,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,memiairellc,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,awcomm2,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,amarenusa,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,superiorcleaningequipmentinc,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,classicexhaustsystemsllc,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,mokanfastenerandsupply,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,picturethisframinginc,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,militarypilotsupplyoftexasllc,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,easternwireproducts,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,lightingxcorp,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,revivehealthcaregroup,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,miabsgpteltd,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,thecarekioskptyltd,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,dosesteel2,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,labedahockeygear,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,lot49llcdbabox7imports,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,clandestinelabz,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,nationcor,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,cyclallc,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,pcparlor,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,maaribu,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,outriggerpads,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,greenandchapmanjv,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,premiumpb2,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,insightsurgical,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,boschfamilybrewingcompanyllc,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,sabradental,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,coffeebeancorral2,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,woodforminteriorsltd,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,nupointsystems2,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,holeintheroof2,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,chairstuff3,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,rainbowconcreteindustrieslimited,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,automatedatticstair,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,red88eyewearinc,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,hddsupply,,,
workflow_pattern,mixed,PENDING RESEARCH,mixed,PENDING RESEARCH,poochiepets2,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,greenmoab,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,osupplies,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,sobremesamanagement2,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,norenthermal,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,gtsimulators,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,gsova,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,elevatedmetalscorp2,,,
workflow_pattern,mixed,PENDING RESEARCH,mixed,PENDING RESEARCH,dubgifcollc,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,cooksmart2,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,rayhil2,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,progressivewestman3,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,flipoffice4,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,wallbedsnmore,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,kennebeccabinetry,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,vacairindustries,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,experthosiery,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,southgateprocessequipmentinc,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,rainwatermanagmentsolutions,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,pneumaticplus,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,fullcirclesolutionsllc,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,carolinalightinggroup,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,deccanfoods4,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,mobilitycityoflasvegas2,,,
workflow_pattern,mixed,PENDING RESEARCH,mixed,PENDING RESEARCH,fivehundredandfiftyfivedistribution,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,theatticdepot2,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,betterbuychairsinc,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,montanamixers,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,vogona,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,treatmenttechnology,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,duecksmechanicalinc,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,randolphpaper2,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,carlsondockandbarge,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,fishfoodies,,,
workflow_pattern,transactional,Manufacturing - Family-Owned Agricultural Innovation,transactional,Manufacturing - Family-Owned Agricultural Innovation,egeproducts,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,dddirect,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,sherbistone,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,publicmetal,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,sonomachampagnesabres,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,summitlaboratories2,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,summitflooring,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,ozenairtechnology2,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,aromaticfragrancetechnologies,,,
workflow_pattern,mixed,PENDING RESEARCH,mixed,PENDING RESEARCH,rexdistributioninc,,,
workflow_pattern,quote_driven,"Design, Fabrication & Installation - Western Canada",quote_driven,"Design, Fabrication & Installation - Western Canada",hisigns,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,edreedcompany,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,mjjdassociatesllc,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,davinciandtesla,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,genesismachineandfabricationinc,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,bieldentalcabinetsrebielcompanyinc,,,
workflow_pattern,mixed,Manufacturing & Service - Turnkey Solutions,mixed,Manufacturing & Service - Turnkey Solutions,chalmersford,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,kandedistributing2,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,petitvin2,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,cpvusanew,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,callanindustrial2,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,underhillinternational,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,hawkvalve,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,canadalab,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,coastalwipers,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,bairespackusa2,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,protechequipment,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,papajifoods3,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,cooksdoorsandmouldingsinc,,,
workflow_pattern,crm_pipeline,Distribution & Service - Callan Industrial (Hotsy Franchise),crm_pipeline,Distribution & Service - Callan Industrial (Hotsy Franchise),callanindustrial,,,
workflow_pattern,mixed,PENDING RESEARCH,mixed,PENDING RESEARCH,hucksterinc,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,mnjenterprisellc,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,totalfeedsinc,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,opcdistributionllc,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,arboragri,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,automatedroomcontrolsinc2,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,redstonetechnical,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,lesgerstionsdmanagementlin,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,mobilitycityofworcestermassachusetts,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,highpowerproducts,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,southweststeelfabrication,,,
workflow_pattern,transactional,Wholesale & Retail - Family-Owned Energy Business,transactional,Wholesale & Retail - Family-Owned Energy Business,staplesenterprises4,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,norcada3,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,vikingcommunicationsinc2,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,mobilitycityofgreatercincinnati,,,
workflow_pattern,mixed,PENDING RESEARCH,mixed,PENDING RESEARCH,ajco,,,
workflow_pattern,mixed,PENDING RESEARCH,mixed,PENDING RESEARCH,smindustries3,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,reidwitlinltd,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,protectconstruction,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,marineinnovations2,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,ceramicainc,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,hydrospraywashsystemsinc,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,evolutiontrailertechnologies,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,apparelstuffrus2,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,mobilitycityofcoloradosprings,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,lmhdistribution,,,
workflow_pattern,mixed,PENDING RESEARCH,mixed,PENDING RESEARCH,sylcadesigns2,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,dsagllc2,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,boswellwindows3,,,
workflow_pattern,mixed,PENDING RESEARCH,mixed,PENDING RESEARCH,trimports,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,roimetalbuildings,,,
workflow_pattern,mixed,PENDING RESEARCH,mixed,PENDING RESEARCH,pacificlink,,,
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,crowncreationsinc,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,boxgangmanufacturing2,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,equustockopcollc,,,
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,anchorsupply2,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,leadingedgesales2,,,
workflow_pattern,mixed,PENDING RESEARCH,mixed,PENDING RESEARCH,brinksmfgco,,,
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,hdindustriesinc,,,
